soil,temp,hum,Status
28,22.44,61.24,1
73,22.22,62.59,0
83,22.08,63.64,1
68,21.93,64.7,0
4,21.8,65.65,0
65,21.66,66.59,0
78,21.51,67.44,1
38,21.36,68.28,1
12,21.1,69.18,1
59,20.83,70.09,0
68,20.66,70.8,0
61,20.49,71.52,1
17,20.28,72.48,1
79,20.08,73.44,0
56,19.86,74.31,1
63,19.64,75.18,0
69,19.42,76.06,0
5,19.2,76.93,1
36,19.04,77.32,1
33,18.88,77.71,1
11,18.79,78.1,1
41,18.7,78.5,0
75,18.64,78.44,0
45,18.59,78.38,1
80,18.52,78.63,0
23,18.46,78.88,1
7,18.28,79.52,1
68,18.11,80.16,0
3,18.06,80.44,0
49,18.02,80.71,0
79,18.04,79.98,0
31,18.06,79.25,1
76,18.01,79.42,0
5,17.97,79.59,1
28,17.92,79.76,1
39,17.89,79.6,0
50,17.85,79.45,0
33,17.75,79.97,1
51,17.65,80.5,1
89,17.54,81.56,0
3,17.42,82.61,0
1,17.36,83.28,1
13,17.29,83.94,1
67,17.26,84.43,1
11,17.23,84.92,1
52,17.23,85.26,1
63,17.22,85.59,0
86,17.18,85.84,0
89,17.15,86.1,0
54,17.06,86.8,1
76,16.98,87.51,0
11,16.83,88.22,1
42,16.68,88.94,0
54,16.59,89.89,1
68,16.5,90.84,1
69,16.46,91.46,0
4,16.43,92.08,1
36,16.54,92.55,0
75,16.65,93.02,0
38,16.74,93.32,0
12,16.84,93.63,1
89,16.83,93.79,0
58,16.82,93.95,0
61,16.78,94.3,0
73,16.75,94.65,0
62,16.77,94.83,0
27,16.79,95.01,0
7,16.74,95.26,1
85,16.68,95.51,0
40,16.64,95.76,0
80,16.6,96,0
7,16.57,96,1
57,16.54,96,1
71,16.5,96,0
14,16.47,96,1
86,16.47,96,0
68,16.47,96,1
33,16.42,96,0
49,16.38,96,0
67,16.42,96,0
44,16.46,96,1
47,16.43,96,1
80,16.4,96,1
1,16.37,96,1
18,16.23,96,1
9,16.08,96,1
42,16.06,96,0
86,16.04,96,0
1,16.1,96,0
32,16.15,96,0
73,16.04,96,0
89,15.94,96,0
55,15.95,96,0
68,15.96,96,1
83,16.04,96,1
8,16.12,96,0
48,16.1,96,0
43,16.09,96,0
23,16.13,96,0
60,16.18,96,0
71,16.16,96,1
27,16.14,96,1
11,16.08,96,1
63,16.03,96,1
48,16.08,96,0
60,16.13,96,1
31,16.08,96,0
45,16.04,96,1
31,15.94,96,0
53,15.85,96,0
82,15.68,96,0
79,15.51,96,0
13,15.34,96,1
32,15.16,96,0
21,15.12,96,1
68,15.07,96,0
72,15.08,96,0
1,15.1,96,1
82,15.12,96,0
26,15.14,96,1
67,15.18,96,1
14,15.22,96,1
64,15.3,96,1
89,15.38,96,0
6,15.42,96,1
65,15.47,96,0
87,15.54,96,0
52,15.61,96,0
49,15.68,96,1
48,15.74,96,1
75,15.8,96,0
43,15.82,96,1
87,15.83,96,0
85,15.82,96,0
9,15.8,96,1
75,15.76,96,1
4,15.71,96,0
69,15.66,96,0
36,15.62,96,1
70,15.6,96,0
55,15.58,96,0
47,15.58,96,1
66,15.57,96,0
29,15.48,96,1
87,15.38,96,0
31,15.37,96,0
1,15.36,96,1
72,15.31,96,1
2,15.26,96,1
64,15.18,96,0
38,15.11,96,1
21,15.05,96,1
28,14.99,96,0
4,15,96,0
69,15.01,96,0
25,15.08,96,1
69,15.16,96,0
27,15.2,96,1
54,15.23,96,1
88,15.19,96,0
19,15.15,96,1
55,15.18,96,1
63,15.21,96,0
49,15.39,96,0
64,15.56,96,1
51,15.87,96,1
1,16.18,96,1
87,16.61,96,0
51,17.04,96,0
5,17.48,96,0
71,17.93,96,0
8,18.73,95.72,1
82,19.53,95.44,0
4,20.33,95.16,0
25,20.67,90.68,0
9,21.01,86.19,1
41,21.56,82.44,0
40,22.1,78.69,1
49,22.65,74.94,1
41,23.2,71.19,0
47,23.38,69.65,0
27,23.57,68.11,1
27,23.86,66.78,1
24,24.16,65.46,1
63,24.48,63.79,1
90,24.79,62.12,0
25,25.01,61.66,1
36,25.23,61.2,0
67,25.46,60.12,1
46,25.7,59.03,0
88,25.69,58.88,0
18,25.68,58.72,1
51,25.94,58,0
15,26.19,57.28,1
42,26.56,56.12,0
2,26.94,54.96,1
32,27.22,54.22,0
27,27.5,53.48,0
51,27.7,52.8,1
55,27.91,52.11,1
73,28.02,51.44,0
47,28.12,50.77,0
36,28.14,50.78,1
68,28.15,50.78,1
41,28.4,50,1
32,28.66,49.22,1
2,29.32,47.93,1
47,29.98,46.64,0
2,29.93,46.24,0
20,29.88,45.85,0
42,29.78,46.12,1
34,29.67,46.38,0
39,29.92,45.58,1
9,30.16,44.79,0
83,30.46,44.31,0
60,30.75,43.83,0
47,30.82,43.11,1
42,30.9,42.39,1
89,30.86,42.54,1
50,30.83,42.68,1
41,30.93,42.24,1
67,31.03,41.81,1
77,30.96,41.82,1
11,30.88,41.84,0
27,30.51,42.32,0
68,30.15,42.79,0
72,29.02,45.4,0
83,27.89,48.01,0
3,27.3,50.04,0
45,26.7,52.07,1
61,26.78,52.22,0
29,26.86,52.36,0
17,27.52,50.62,1
51,28.17,48.89,1
74,28.69,47.52,0
46,29.21,46.16,0
28,29.42,45.66,0
65,29.63,45.16,0
63,29.06,46.26,0
13,28.5,47.37,1
37,28.09,48.83,1
55,27.68,50.3,1
21,27.28,51.76,1
18,26.87,53.23,1
89,26.8,53.96,0
69,26.74,54.69,0
8,26.6,55.7,1
80,26.47,56.7,0
60,27.23,54.26,0
89,27.99,51.82,0
66,27.84,52,0
20,27.7,52.18,1
83,27.38,52.75,1
67,27.07,53.32,0
35,27.2,53.16,1
58,27.32,53.01,1
12,27.02,53.76,1
6,26.73,54.51,1
2,26.51,55.36,0
62,26.29,56.22,0
34,26.17,56.53,1
34,26.06,56.84,1
5,25.8,57.66,1
58,25.55,58.47,0
20,25.78,58.06,0
33,26.02,57.65,1
64,26,57.72,0
70,25.98,57.79,0
84,25.9,57.72,0
31,25.82,57.66,0
3,25.63,57.82,1
67,25.44,57.98,0
2,25.12,59.04,0
78,24.8,60.09,0
44,24.53,61.31,0
30,24.26,62.53,0
68,23.92,63.9,0
11,23.59,65.28,1
49,23.49,65.96,0
57,23.4,66.63,0
75,23.31,66.9,0
66,23.22,67.18,1
88,23.2,67.66,0
70,23.18,68.14,0
19,23,68.49,1
42,22.82,68.84,0
21,22.47,70.44,1
83,22.12,72.04,0
62,22.12,72.24,1
48,22.11,72.45,0
20,22.04,72.6,0
80,21.97,72.76,1
41,21.78,73.82,0
12,21.59,74.89,1
29,21.69,74.65,1
13,21.79,74.41,1
22,21.56,75.26,1
73,21.32,76.11,0
36,21.08,76.97,0
5,20.85,77.82,1
16,20.54,78.94,1
35,20.24,80.06,0
27,19.93,81.48,0
57,19.62,82.91,1
34,19.35,84.27,1
85,19.08,85.63,0
32,18.9,86.78,1
44,18.71,87.93,0
43,18.57,88.86,0
34,18.43,89.78,0
31,18.38,90.26,1
8,18.34,90.73,1
33,18.23,91.34,1
78,18.12,91.96,0
57,18.11,92.43,1
41,18.1,92.9,1
37,18.07,93.13,1
54,18.04,93.36,0
18,17.98,93.56,1
55,17.91,93.77,1
87,17.9,94.01,0
32,17.88,94.25,1
29,17.86,94.37,0
2,17.85,94.49,1
39,17.83,94.61,0
1,17.82,94.85,1
72,17.81,95.09,0
83,17.78,95.12,0
81,17.75,95.14,0
20,17.73,95.28,0
38,17.7,95.43,1
53,17.66,95.52,1
44,17.62,95.62,1
51,17.56,95.76,1
70,17.49,95.91,1
17,17.44,95.96,1
78,17.39,96,0
30,17.33,96,0
19,17.26,96,1
85,17.26,96,0
11,17.25,96,1
32,17.23,96,0
25,17.2,96,1
65,17.12,96,1
42,17.03,96,1
38,16.94,96,0
68,16.84,96,0
64,16.77,96,0
57,16.71,96,1
36,16.64,96,0
28,16.58,96,1
82,16.58,96,0
47,16.58,96,1
2,16.54,96,1
81,16.5,96,1
21,16.51,96,1
82,16.52,96,1
14,16.49,96,1
15,16.46,96,0
77,16.43,96,0
89,16.4,96,0
69,16.38,96,0
49,16.37,96,0
38,16.35,96,1
87,16.33,96,0
18,16.35,96,1
30,16.37,96,0
9,16.33,96,1
79,16.29,96,0
3,16.26,96,1
59,16.22,96,0
75,16.25,96,0
83,16.28,96,1
86,16.31,96,1
26,16.3,96,1
65,16.3,96,0
2,16.3,96,0
33,16.3,96,1
44,16.28,96,0
13,16.27,96,1
66,16.25,96,1
79,16.23,96,1
53,16.13,96,0
84,16.04,96,0
69,16.02,96,0
12,16.01,96,0
46,16,96,1
14,15.98,96,1
87,15.93,96,0
4,15.88,96,1
10,15.8,96,1
45,15.73,96,0
88,15.69,96,0
87,15.65,96,0
79,15.68,96,0
74,15.72,96,0
72,15.72,96,0
82,15.72,96,0
83,15.71,96,0
49,15.7,96,1
55,15.66,96,0
53,15.62,96,0
89,15.56,96,1
6,15.5,96,1
62,15.38,96,0
82,15.27,96,0
55,15.27,96,1
49,15.27,96,1
35,15.26,96,1
79,15.24,96,0
52,15.34,96,1
49,15.44,96,1
18,15.6,96,0
4,15.75,96,1
9,15.94,96,1
57,16.14,96,0
66,16.16,96,0
14,16.17,96,1
81,16.19,96,1
82,16.1,96,1
34,16,96,1
51,15.92,96,1
23,15.84,96,1
31,15.86,96,0
13,15.87,96,1
60,15.97,96,0
82,16.08,96,0
89,16.1,96,1
21,16.11,96,1
85,16.16,96,0
76,16.2,96,0
78,16.27,96,0
56,16.34,96,0
56,16.38,96,0
60,16.41,96,0
72,16.35,96,0
8,16.29,96,1
54,16.13,96,1
21,15.98,96,0
63,16,96,0
16,16.01,96,0
31,16.18,96,0
85,16.34,96,0
77,16.38,96,0
66,16.41,96,1
7,16.5,96,1
87,16.59,96,1
88,16.52,96,0
15,16.45,96,1
45,16.4,96,1
53,16.35,96,1
79,16.52,96,0
14,16.7,96,1
21,17.2,96,0
16,17.69,95.99,1
68,18.21,94.47,1
16,18.73,92.95,1
40,19.37,89.82,1
39,20,86.69,1
56,20.52,83.79,1
4,21.03,80.89,0
11,21.86,77.82,1
23,22.68,74.74,1
43,22.51,74.07,1
83,22.34,73.4,1
31,22.25,73.24,0
76,22.16,73.08,1
84,22.6,71.64,0
57,23.03,70.19,1
89,23.47,68.75,1
5,23.07,69.34,1
72,22.67,69.94,1
43,22.48,70.46,0
55,22.3,70.99,1
32,22.51,70.12,1
67,22.71,69.26,0
87,22.65,69.34,0
59,22.59,69.42,1
52,22.74,68.96,1
50,22.88,68.5,1
89,23.48,65.9,0
77,24.09,63.31,0
87,23.69,64.49,0
47,23.29,65.67,1
84,24.88,60.93,0
80,26.47,56.19,0
89,26.89,54.04,0
24,27.31,51.88,1
26,26.82,52.92,0
68,26.33,53.97,1
20,27.18,52.03,0
23,28.04,50.09,0
72,28.7,48.43,0
89,29.35,46.77,0
55,28.29,48.94,0
2,27.23,51.12,1
55,27.57,50.59,1
13,27.91,50.06,1
58,28.26,49.39,1
65,28.61,48.71,0
16,29.18,46.74,1
49,29.75,44.76,1
85,30.28,43.86,0
31,30.82,42.97,0
86,30.64,42.97,0
83,30.45,42.97,1
25,30.38,43.11,1
64,30.3,43.26,0
9,30.64,42.58,1
74,30.98,41.89,1
59,30.54,42.76,1
36,30.09,43.63,1
1,29.56,44.62,0
76,29.04,45.6,0
81,28.6,46.76,1
47,28.15,47.91,1
62,27.34,49.97,0
30,26.53,52.04,0
74,26.13,53.58,0
23,25.73,55.11,0
76,26.56,52.92,1
90,27.4,50.74,0
2,27.83,49.12,1
9,28.26,47.49,1
60,28.56,47,0
66,28.85,46.5,1
72,28.44,47.22,0
49,28.04,47.93,1
90,27.26,50.13,0
23,26.47,52.33,0
76,26.15,53.5,0
43,25.83,54.68,1
27,25.64,55.54,1
10,25.45,56.4,1
40,25.49,56.08,0
30,25.54,55.77,1
47,26.1,53.96,1
22,26.67,52.14,1
27,26.3,52.8,0
69,25.92,53.46,1
20,25.82,54.14,1
82,25.71,54.82,1
79,26.01,53.66,0
20,26.31,52.49,1
9,25.96,53,1
72,25.6,53.5,0
50,25.48,53.76,0
35,25.37,54.02,1
76,25.42,53.58,1
85,25.47,53.15,1
37,25.5,53.06,0
77,25.54,52.97,0
83,25.45,52.88,0
42,25.36,52.79,1
49,25.12,54.19,1
42,24.89,55.59,0
48,24.66,56.58,0
12,24.42,57.56,1
34,24.23,58.1,1
80,24.04,58.63,1
23,23.79,59.48,0
57,23.54,60.32,0
3,23.38,61.11,1
74,23.21,61.91,0
73,23.25,62.1,0
11,23.29,62.29,1
54,23.18,62.3,1
61,23.08,62.32,0
67,22.93,63.01,0
12,22.78,63.7,1
29,22.65,64.52,1
22,22.52,65.33,1
68,22.39,66.04,0
88,22.26,66.74,0
1,22.28,66.51,0
49,22.29,66.28,0
17,22.08,66.98,1
25,21.87,67.69,0
83,21.73,68.53,0
80,21.59,69.36,1
9,21.42,70.46,1
12,21.26,71.55,0
81,21.18,72,0
58,21.09,72.44,1
33,20.93,73.24,0
56,20.77,74.05,1
42,20.56,74.64,1
15,20.34,75.24,1
79,20.1,76.32,1
9,19.87,77.4,1
32,19.62,78.68,1
22,19.37,79.95,1
40,19.11,81.22,1
43,18.86,82.5,1
24,18.67,83.72,1
69,18.48,84.93,1
16,18.38,85.91,0
70,18.27,86.89,1
13,18.2,87.58,1
53,18.12,88.27,1
75,18.02,89.22,0
71,17.93,90.18,0
21,17.89,90.79,1
4,17.85,91.4,1
44,17.82,91.84,1
22,17.78,92.29,1
30,17.72,92.71,0
26,17.66,93.12,1
74,17.6,93.54,1
19,17.57,94,1
9,17.53,94.46,0
19,17.5,94.91,0
7,17.46,95.37,0
45,17.44,95.65,1
68,17.41,95.92,0
23,17.38,95.96,1
4,17.36,96,1
13,17.36,96,1
15,17.37,96,1
34,17.38,96,1
63,17.38,96,0
78,17.33,96,0
42,17.28,96,0
61,17.16,96,1
78,17.04,96,1
26,16.94,96,1
38,16.85,96,1
46,16.74,96,0
45,16.64,96,1
87,16.51,96,0
7,16.37,96,1
57,16.23,96,1
30,16.09,96,1
44,15.96,96,0
3,15.84,96,0
88,15.72,96,0
